site,latitude,longitude,variety,Date,ChillState,AntiChillState,ForcingState,DormancyCompletion,CycleCompletion,BBCHCode,BBCHPhase,BBCHRef
ColliOrientali,44,11,Merlot,7/23/2021 12:00:00 AM,0,17.919783,1393.1534,100,68.74724,74.63266,75,
ColliOrientali,44,11,Merlot,7/24/2021 12:00:00 AM,0,19.564783,1404.7097,100,69.3175,74.947296,75,
ColliOrientali,44,11,Merlot,7/25/2021 12:00:00 AM,0,20.379782,1415.6548,100,69.8576,75.245285,75,
ColliOrientali,44,11,Merlot,7/26/2021 12:00:00 AM,0,18.919783,1427.9335,100,70.46351,75.57959,76,
ColliOrientali,44,11,Merlot,7/27/2021 12:00:00 AM,0,18.484781,1440.6371,100,71.090385,75.92546,76,
ColliOrientali,44,11,Merlot,7/28/2021 12:00:00 AM,0,19.114782,1452.401,100,71.6709,76.24574,76,
ColliOrientali,44,11,Merlot,7/29/2021 12:00:00 AM,0,18.774782,1464.4553,100,72.26573,76.57394,77,
ColliOrientali,44,11,Merlot,7/30/2021 12:00:00 AM,0,19.479782,1475.8524,100,72.82814,76.88424,77,
ColliOrientali,44,11,Merlot,7/31/2021 12:00:00 AM,0,19.844782,1487.1611,100,73.386185,77.19213,77,
ColliOrientali,44,11,Merlot,8/1/2021 12:00:00 AM,0,17.46478,1500.0243,100,74.02094,77.54234,78,
ColliOrientali,44,11,Merlot,8/2/2021 12:00:00 AM,0,15.984781,1513.7474,100,74.69813,77.91597,78,
ColliOrientali,44,11,Merlot,8/3/2021 12:00:00 AM,0,16.334784,1527.1254,100,75.358284,78.2802,78,
ColliOrientali,44,11,Merlot,8/4/2021 12:00:00 AM,0,17.189783,1540.3508,100,76.01091,78.64028,79,
ColliOrientali,44,11,Merlot,8/5/2021 12:00:00 AM,0,17.15978,1553.2473,100,76.64731,78.9914,79,
ColliOrientali,44,11,Merlot,8/6/2021 12:00:00 AM,0,17.219782,1565.7883,100,77.26616,79.33284,79,
ColliOrientali,44,11,Merlot,8/7/2021 12:00:00 AM,0,18.469782,1577.6136,100,77.8497,79.6548,80,
ColliOrientali,44,11,Merlot,8/8/2021 12:00:00 AM,0,19.75978,1588.5619,100,78.38996,79.95288,80,
ColliOrientali,44,11,Merlot,8/9/2021 12:00:00 AM,0,18.404783,1600.5824,100,78.98313,80.28015,80,
ColliOrientali,44,11,Merlot,8/10/2021 12:00:00 AM,0,18.224781,1612.5375,100,79.573074,80.605644,81,81
ColliOrientali,44,11,Merlot,8/11/2021 12:00:00 AM,0,18.889784,1623.9354,100,80.13552,80.91596,81,
ColliOrientali,44,11,Merlot,8/12/2021 12:00:00 AM,0,19.619783,1634.7844,100,80.67088,81.201935,81,
ColliOrientali,44,11,Merlot,8/13/2021 12:00:00 AM,0,21.334782,1644.2639,100,81.13866,81.44854,81,
ColliOrientali,44,11,Merlot,8/14/2021 12:00:00 AM,0,21.354782,1653.4585,100,81.592384,81.68773,82,
ColliOrientali,44,11,Merlot,8/15/2021 12:00:00 AM,0,21.259783,1662.7295,100,82.04987,81.92891,82,
ColliOrientali,44,11,Merlot,8/16/2021 12:00:00 AM,0,20.919783,1672.2369,100,82.51903,82.17624,82,
ColliOrientali,44,11,Merlot,8/17/2021 12:00:00 AM,0,16.814781,1685.4515,100,83.17112,82.52001,83,
ColliOrientali,44,11,Merlot,8/18/2021 12:00:00 AM,0,16.854782,1698.7415,100,83.826935,82.86574,83,
ColliOrientali,44,11,Merlot,8/19/2021 12:00:00 AM,0,16.58978,1711.6875,100,84.465775,83.20252,83,
ColliOrientali,44,11,Merlot,8/20/2021 12:00:00 AM,0,17.28478,1724.536,100,85.09981,83.53677,84,
ColliOrientali,44,11,Merlot,8/21/2021 12:00:00 AM,0,17.434782,1736.7783,100,85.70392,83.855255,84,
ColliOrientali,44,11,Merlot,8/22/2021 12:00:00 AM,0,18.99978,1748.2773,100,86.271355,84.154396,84,
ColliOrientali,44,11,Merlot,8/23/2021 12:00:00 AM,0,15.364782,1762.4297,100,86.96973,84.52255,85,
ColliOrientali,44,11,Merlot,8/24/2021 12:00:00 AM,0,15.379782,1775.8069,100,87.629845,84.87055,85,
ColliOrientali,44,11,Merlot,8/25/2021 12:00:00 AM,0,14.804783,1789.647,100,88.312805,85.1443,85,
ColliOrientali,44,11,Merlot,8/26/2021 12:00:00 AM,0,14.764782,1802.7906,100,88.961395,85.358284,85,
ColliOrientali,44,11,Merlot,8/27/2021 12:00:00 AM,0,12.654783,1817.0831,100,89.66668,85.59096,86,
ColliOrientali,44,11,Merlot,8/28/2021 12:00:00 AM,0,12.349783,1831.0565,100,90.35622,85.81844,86,
ColliOrientali,44,11,Merlot,8/29/2021 12:00:00 AM,0,12.549782,1844.7772,100,91.03329,86.04182,86,
ColliOrientali,44,11,Merlot,8/30/2021 12:00:00 AM,0,13.044783,1858.2484,100,91.698044,86.26112,86,
ColliOrientali,44,11,Merlot,8/31/2021 12:00:00 AM,0,13.574781,1871.9348,100,92.37342,86.48393,86,
ColliOrientali,44,11,Merlot,9/1/2021 12:00:00 AM,0,14.624781,1885.4435,100,93.04002,86.70385,87,
ColliOrientali,44,11,Merlot,9/2/2021 12:00:00 AM,0,13.449781,1899.0688,100,93.71239,86.92567,87,
ColliOrientali,44,11,Merlot,9/3/2021 12:00:00 AM,0,14.0797825,1912.3564,100,94.36808,87.14199,87,
ColliOrientali,44,11,Merlot,9/4/2021 12:00:00 AM,0,14.624781,1925.781,100,95.03054,87.360535,87,
ColliOrientali,44,11,Merlot,9/5/2021 12:00:00 AM,0,14.894781,1939.0717,100,95.686386,87.576904,88,
ColliOrientali,44,11,Merlot,9/6/2021 12:00:00 AM,0,14.769781,1952.351,100,96.341675,87.79309,88,
ColliOrientali,44,11,Merlot,9/7/2021 12:00:00 AM,0,14.404781,1965.4572,100,96.98842,88.006454,88,
ColliOrientali,44,11,Merlot,9/8/2021 12:00:00 AM,0,14.679781,1978.5948,100,97.63672,88.22034,88,
ColliOrientali,44,11,Merlot,9/9/2021 12:00:00 AM,0,14.284782,1991.6455,100,98.28072,88.4328,88,
ColliOrientali,44,11,Merlot,9/10/2021 12:00:00 AM,0,15.289782,2004.348,100,98.90755,88.639595,89,
ColliOrientali,44,11,Merlot,9/11/2021 12:00:00 AM,0,14.9947815,2017.347,100,99.549,88.85121,89,
ColliOrientali,44,11,Merlot,9/12/2021 12:00:00 AM,0,15.7847805,2026.4865,100,100,0,0,
ColliOrientali,44,11,Merlot,9/13/2021 12:00:00 AM,0,17.014782,2026.4865,100,100,0,0,
ColliOrientali,44,11,Merlot,9/14/2021 12:00:00 AM,0,17.33978,2026.4865,100,100,0,0,
ColliOrientali,44,11,Merlot,9/15/2021 12:00:00 AM,0,17.209784,2026.4865,100,100,0,0,
ColliOrientali,44,11,Merlot,9/16/2021 12:00:00 AM,0,15.769781,2026.4865,100,100,0,0,
ColliOrientali,44,11,Merlot,9/17/2021 12:00:00 AM,0,16.324781,2026.4865,100,100,0,0,
ColliOrientali,44,11,Merlot,9/18/2021 12:00:00 AM,0,15.254782,2026.4865,100,100,0,0,
ColliOrientali,44,11,Merlot,9/19/2021 12:00:00 AM,0,13.539782,2026.4865,100,100,0,0,
ColliOrientali,44,11,Merlot,9/20/2021 12:00:00 AM,0,13.2047825,2026.4865,100,100,0,0,
ColliOrientali,44,11,Merlot,9/21/2021 12:00:00 AM,0,12.219782,2026.4865,100,100,0,0,
ColliOrientali,44,11,Merlot,9/22/2021 12:00:00 AM,0,10.989782,2026.4865,100,100,0,0,
ColliOrientali,44,11,Merlot,9/23/2021 12:00:00 AM,0,10.984781,2026.4865,100,100,0,0,
ColliOrientali,44,11,Merlot,9/24/2021 12:00:00 AM,0,12.499781,2026.4865,100,100,0,0,89
ColliOrientali,44,11,Merlot,9/25/2021 12:00:00 AM,0,12.554781,2026.4865,100,100,0,0,
ColliOrientali,44,11,Merlot,9/26/2021 12:00:00 AM,0,13.904781,2026.4865,100,100,0,0,
ColliOrientali,44,11,Merlot,9/27/2021 12:00:00 AM,0,13.559782,2026.4865,100,100,0,0,
ColliOrientali,44,11,Merlot,9/28/2021 12:00:00 AM,0,14.484781,2026.4865,100,100,0,0,
ColliOrientali,44,11,Merlot,9/29/2021 12:00:00 AM,0,14.629782,2026.4865,100,100,0,0,
ColliOrientali,44,11,Merlot,9/30/2021 12:00:00 AM,0,13.164782,2026.4865,100,100,0,0,
ColliOrientali,44,11,Merlot,10/1/2021 12:00:00 AM,0,10.724783,2026.4865,100,100,0,0,
ColliOrientali,44,11,Merlot,10/2/2021 12:00:00 AM,0,10.424782,2026.4865,100,100,0,0,
ColliOrientali,44,11,Merlot,10/3/2021 12:00:00 AM,0,12.624781,2026.4865,100,100,0,0,
ColliOrientali,44,11,Merlot,10/4/2021 12:00:00 AM,0,14.069782,2026.4865,100,100,0,0,
ColliOrientali,44,11,Merlot,10/5/2021 12:00:00 AM,0,12.229782,2026.4865,100,100,0,0,
ColliOrientali,44,11,Merlot,10/6/2021 12:00:00 AM,0,10.304781,2026.4865,100,100,0,0,
ColliOrientali,44,11,Merlot,10/7/2021 12:00:00 AM,0,8.479782,2026.4865,100,100,0,0,
ColliOrientali,44,11,Merlot,10/8/2021 12:00:00 AM,0,8.764782,2026.4865,100,100,0,0,
ColliOrientali,44,11,Merlot,10/9/2021 12:00:00 AM,0,7.209782,2026.4865,100,100,0,0,
ColliOrientali,44,11,Merlot,10/10/2021 12:00:00 AM,0,5.839783,2026.4865,100,100,0,0,
ColliOrientali,44,11,Merlot,10/11/2021 12:00:00 AM,0,7.3947825,2026.4865,100,100,0,0,
ColliOrientali,44,11,Merlot,10/12/2021 12:00:00 AM,0,5.73522,2026.4865,100,100,0,0,
ColliOrientali,44,11,Merlot,10/13/2021 12:00:00 AM,0,5.813432,2026.4865,100,100,0,0,
ColliOrientali,44,11,Merlot,10/14/2021 12:00:00 AM,0,5.065221,2026.4865,100,100,0,0,
ColliOrientali,44,11,Merlot,10/15/2021 12:00:00 AM,0,5.208235,2026.4865,100,100,0,0,
ColliOrientali,44,11,Merlot,10/16/2021 12:00:00 AM,0,6.1067333,2026.4865,100,100,0,0,
ColliOrientali,44,11,Merlot,10/17/2021 12:00:00 AM,0,6.508877,2026.4865,100,100,0,0,
ColliOrientali,44,11,Merlot,10/18/2021 12:00:00 AM,0,6.4360785,2026.4865,100,100,0,0,
ColliOrientali,44,11,Merlot,10/19/2021 12:00:00 AM,0,6.3431954,2026.4865,100,100,0,0,
ColliOrientali,44,11,Merlot,10/20/2021 12:00:00 AM,0,7.6497827,2026.4865,100,100,0,0,
ColliOrientali,44,11,Merlot,10/21/2021 12:00:00 AM,0,9.639782,2026.4865,100,100,0,0,
ColliOrientali,44,11,Merlot,10/22/2021 12:00:00 AM,0,8.109781,2026.4865,100,100,0,0,
ColliOrientali,44,11,Merlot,10/23/2021 12:00:00 AM,0,7.8147826,2026.4865,100,100,0,0,
ColliOrientali,44,11,Merlot,10/24/2021 12:00:00 AM,0,5.3041196,2026.4865,100,100,0,0,
ColliOrientali,44,11,Merlot,10/25/2021 12:00:00 AM,0,3.8799288,2026.4865,100,100,0,0,
ColliOrientali,44,11,Merlot,10/26/2021 12:00:00 AM,0,5.1986203,2026.4865,100,100,0,0,
ColliOrientali,44,11,Merlot,10/27/2021 12:00:00 AM,0,6.1909094,2026.4865,100,100,0,0,
ColliOrientali,44,11,Merlot,10/28/2021 12:00:00 AM,0,5.841538,2026.4865,100,100,0,0,
ColliOrientali,44,11,Merlot,10/29/2021 12:00:00 AM,0,4.4005003,2026.4865,100,100,0,0,
ColliOrientali,44,11,Merlot,10/30/2021 12:00:00 AM,0,3.738616,2026.4865,100,100,0,0,
ColliOrientali,44,11,Merlot,10/31/2021 12:00:00 AM,0,5.034782,2026.4865,100,100,0,0,
ColliOrientali,44,11,Merlot,11/1/2021 12:00:00 AM,0,5.0647817,2026.4865,100,100,0,0,
ColliOrientali,44,11,Merlot,11/2/2021 12:00:00 AM,0,5.874782,2026.4865,100,100,0,0,
ColliOrientali,44,11,Merlot,11/3/2021 12:00:00 AM,0,5.489783,2026.4865,100,100,0,0,
ColliOrientali,44,11,Merlot,11/4/2021 12:00:00 AM,0,5.1598024,2026.4865,100,100,0,0,
ColliOrientali,44,11,Merlot,11/5/2021 12:00:00 AM,0,3.4255252,2026.4865,100,100,0,0,
ColliOrientali,44,11,Merlot,11/6/2021 12:00:00 AM,0,3.8358197,2026.4865,100,100,0,0,
ColliOrientali,44,11,Merlot,11/7/2021 12:00:00 AM,0,3.3502743,2026.4865,100,100,0,0,
ColliOrientali,44,11,Merlot,11/8/2021 12:00:00 AM,0,3.074782,2026.4865,100,100,0,0,
ColliOrientali,44,11,Merlot,11/9/2021 12:00:00 AM,0,4.0102572,2026.4865,100,100,0,0,
ColliOrientali,44,11,Merlot,11/10/2021 12:00:00 AM,0,5.3447824,2026.4865,100,100,0,0,
ColliOrientali,44,11,Merlot,11/11/2021 12:00:00 AM,0,5.4847827,2026.4865,100,100,0,0,
ColliOrientali,44,11,Merlot,11/12/2021 12:00:00 AM,0,5.009596,2026.4865,100,100,0,0,
ColliOrientali,44,11,Merlot,11/13/2021 12:00:00 AM,0,3.4597821,2026.4865,100,100,0,0,
ColliOrientali,44,11,Merlot,11/14/2021 12:00:00 AM,0,6.619782,2026.4865,100,100,0,0,
ColliOrientali,44,11,Merlot,11/15/2021 12:00:00 AM,0,5.3997827,2026.4865,100,100,0,0,
ColliOrientali,44,11,Merlot,11/16/2021 12:00:00 AM,0,4.364783,2026.4865,100,100,0,0,
ColliOrientali,44,11,Merlot,11/17/2021 12:00:00 AM,0,4.999783,2026.4865,100,100,0,0,
ColliOrientali,44,11,Merlot,11/18/2021 12:00:00 AM,0,4.6047826,2026.4865,100,100,0,0,
ColliOrientali,44,11,Merlot,11/19/2021 12:00:00 AM,0,3.4692242,2026.4865,100,100,0,0,
ColliOrientali,44,11,Merlot,11/20/2021 12:00:00 AM,0,1.841635,2026.4865,100,100,0,0,
ColliOrientali,44,11,Merlot,11/21/2021 12:00:00 AM,-1.5812391,0,0,0.6582432,0,0,0,
ColliOrientali,44,11,Merlot,11/22/2021 12:00:00 AM,-1.5812391,0,0,0.6582432,0,0,0,
ColliOrientali,44,11,Merlot,11/23/2021 12:00:00 AM,-4.04278,0,0,1.6829411,0,0,0,
ColliOrientali,44,11,Merlot,11/24/2021 12:00:00 AM,-8.20613,0,0,3.4160733,0,0,0,
ColliOrientali,44,11,Merlot,11/25/2021 12:00:00 AM,-11.125088,0,0,4.6311865,0,0,0,
ColliOrientali,44,11,Merlot,11/26/2021 12:00:00 AM,-12.473697,0,0,5.1925893,0,0,0,
ColliOrientali,44,11,Merlot,11/27/2021 12:00:00 AM,-14.378421,0,0,5.985494,0,0,0,
ColliOrientali,44,11,Merlot,11/28/2021 12:00:00 AM,-18.246025,0,0,7.5955124,0,0,0,
ColliOrientali,44,11,Merlot,11/29/2021 12:00:00 AM,-22.064632,0,0,9.185134,0,0,0,
ColliOrientali,44,11,Merlot,11/30/2021 12:00:00 AM,-27.116705,0,0,11.288226,0,0,0,
ColliOrientali,44,11,Merlot,12/1/2021 12:00:00 AM,-32.027485,0,0,13.332501,0,0,0,
ColliOrientali,44,11,Merlot,12/2/2021 12:00:00 AM,-34.2291,0,0,14.248996,0,0,0,
ColliOrientali,44,11,Merlot,12/3/2021 12:00:00 AM,-38.567112,0,0,16.054838,0,0,0,
ColliOrientali,44,11,Merlot,12/4/2021 12:00:00 AM,-40.433445,0,0,16.83176,0,0,0,
ColliOrientali,44,11,Merlot,12/5/2021 12:00:00 AM,-43.603436,0,0,18.151375,0,0,0,
ColliOrientali,44,11,Merlot,12/6/2021 12:00:00 AM,-48.023502,0,0,19.991373,0,0,0,
ColliOrientali,44,11,Merlot,12/7/2021 12:00:00 AM,-50.243053,0,0,20.915335,0,0,0,
ColliOrientali,44,11,Merlot,12/8/2021 12:00:00 AM,-51.771503,0,0,21.551603,0,0,0,
ColliOrientali,44,11,Merlot,12/9/2021 12:00:00 AM,-53.886505,0,0,22.432043,0,0,0,
ColliOrientali,44,11,Merlot,12/10/2021 12:00:00 AM,-55.643127,0,0,23.163296,0,0,0,
ColliOrientali,44,11,Merlot,12/11/2021 12:00:00 AM,-58.85397,0,0,24.499914,0,0,0,
ColliOrientali,44,11,Merlot,12/12/2021 12:00:00 AM,-62.434338,0,0,25.99036,0,0,0,
ColliOrientali,44,11,Merlot,12/13/2021 12:00:00 AM,-66.173874,0,0,27.547068,0,0,0,
ColliOrientali,44,11,Merlot,12/14/2021 12:00:00 AM,-69.24523,0,0,28.82562,0,0,0,
ColliOrientali,44,11,Merlot,12/15/2021 12:00:00 AM,-71.70663,0,0,29.850256,0,0,0,
ColliOrientali,44,11,Merlot,12/16/2021 12:00:00 AM,-74.75025,0,0,31.117266,0,0,0,
ColliOrientali,44,11,Merlot,12/17/2021 12:00:00 AM,-77.45284,0,0,32.24231,0,0,0,
ColliOrientali,44,11,Merlot,12/18/2021 12:00:00 AM,-79.37658,0,0,33.04313,0,0,0,
ColliOrientali,44,11,Merlot,12/19/2021 12:00:00 AM,-80.87007,0,0,33.66485,0,0,0,
ColliOrientali,44,11,Merlot,12/20/2021 12:00:00 AM,-83.102455,0,0,34.594147,0,0,0,
ColliOrientali,44,11,Merlot,12/21/2021 12:00:00 AM,-84.546906,0,0,35.19545,0,0,0,
ColliOrientali,44,11,Merlot,12/22/2021 12:00:00 AM,-86.24975,0,0,35.904316,0,0,0,
ColliOrientali,44,11,Merlot,12/23/2021 12:00:00 AM,-87.441864,0,0,36.40057,0,0,0,
ColliOrientali,44,11,Merlot,12/24/2021 12:00:00 AM,-89.537704,0,0,37.273033,0,0,0,
ColliOrientali,44,11,Merlot,12/25/2021 12:00:00 AM,-91.9177,0,0,38.263786,0,0,0,
ColliOrientali,44,11,Merlot,12/26/2021 12:00:00 AM,-93.857704,0,0,39.071377,0,0,0,
ColliOrientali,44,11,Merlot,12/27/2021 12:00:00 AM,-96.372574,0,0,40.118275,0,0,0,
ColliOrientali,44,11,Merlot,12/28/2021 12:00:00 AM,-99.15241,0,0,41.275475,0,0,0,
ColliOrientali,44,11,Merlot,12/29/2021 12:00:00 AM,-102.22469,0,0,42.554413,0,0,0,
ColliOrientali,44,11,Merlot,12/30/2021 12:00:00 AM,-105.21166,0,0,43.79784,0,0,0,
ColliOrientali,44,11,Merlot,12/31/2021 12:00:00 AM,-108.74254,0,0,45.267685,0,0,0,
ColliOrientali,44,11,Merlot,1/1/2022 12:00:00 AM,-111.57317,0,0,46.44603,0,0,0,
ColliOrientali,44,11,Merlot,1/2/2022 12:00:00 AM,-114.37563,0,0,47.612644,0,0,0,
ColliOrientali,44,11,Merlot,1/3/2022 12:00:00 AM,-116.45063,0,0,48.47643,0,0,0,
ColliOrientali,44,11,Merlot,1/4/2022 12:00:00 AM,-118.57063,0,0,49.35895,0,0,0,
ColliOrientali,44,11,Merlot,1/5/2022 12:00:00 AM,-121.60163,0,0,50.620705,0,0,0,
ColliOrientali,44,11,Merlot,1/6/2022 12:00:00 AM,-121.299995,0.30163422,0,49.50486,0,0,0,
ColliOrientali,44,11,Merlot,1/7/2022 12:00:00 AM,-121.299995,0,0,49.50486,0,0,0,
ColliOrientali,44,11,Merlot,1/8/2022 12:00:00 AM,-121.299995,0,0,49.50486,0,0,0,
ColliOrientali,44,11,Merlot,1/9/2022 12:00:00 AM,-121.299995,0,0,49.50486,0,0,0,
ColliOrientali,44,11,Merlot,1/10/2022 12:00:00 AM,-121.1891,0.11089267,0,49.55102,0,0,0,
ColliOrientali,44,11,Merlot,1/11/2022 12:00:00 AM,-120.94593,0.24316917,0,49.65225,0,0,0,
ColliOrientali,44,11,Merlot,1/12/2022 12:00:00 AM,-120.831985,0.11394872,0,49.69968,0,0,0,
ColliOrientali,44,11,Merlot,1/13/2022 12:00:00 AM,-120.80952,0.022471841,0,49.70904,0,0,0,
ColliOrientali,44,11,Merlot,1/14/2022 12:00:00 AM,-120.29808,0.5114386,0,49.921944,0,0,0,
ColliOrientali,44,11,Merlot,1/15/2022 12:00:00 AM,-119.84905,0.44902566,0,50.108864,0,0,0,
ColliOrientali,44,11,Merlot,1/16/2022 12:00:00 AM,-119.31907,0.5299806,0,50.329487,0,0,0,
ColliOrientali,44,11,Merlot,1/17/2022 12:00:00 AM,-118.584526,0.7345441,0,50.63526,0,0,0,
ColliOrientali,44,11,Merlot,1/18/2022 12:00:00 AM,-118.142746,0.44177973,0,50.81917,0,0,0,
ColliOrientali,44,11,Merlot,1/19/2022 12:00:00 AM,-118.030876,0.11186751,0,50.865738,0,0,0,
ColliOrientali,44,11,Merlot,1/20/2022 12:00:00 AM,-118.014175,0.016699478,0,50.872692,0,0,0,
ColliOrientali,44,11,Merlot,1/21/2022 12:00:00 AM,-117.31132,0.7028603,0,51.16528,0,0,0,
ColliOrientali,44,11,Merlot,1/22/2022 12:00:00 AM,-116.708435,0.60288084,0,51.41625,0,0,0,
ColliOrientali,44,11,Merlot,1/23/2022 12:00:00 AM,-116.425705,0.28273168,0,51.533947,0,0,0,
ColliOrientali,44,11,Merlot,1/24/2022 12:00:00 AM,-116.36714,0.058561407,0,51.558323,0,0,0,
ColliOrientali,44,11,Merlot,1/25/2022 12:00:00 AM,-116.27766,0.089482374,0,51.595573,0,0,0,
ColliOrientali,44,11,Merlot,1/26/2022 12:00:00 AM,-116.26927,0.00838363,0,51.599064,0,0,0,
ColliOrientali,44,11,Merlot,1/27/2022 12:00:00 AM,-116.26927,0,0,51.599064,0,0,0,
ColliOrientali,44,11,Merlot,1/28/2022 12:00:00 AM,-115.932915,0.33635685,0,51.739086,0,0,0,
ColliOrientali,44,11,Merlot,1/29/2022 12:00:00 AM,-114.719696,1.2132175,0,52.244125,0,0,0,
ColliOrientali,44,11,Merlot,1/30/2022 12:00:00 AM,-112.93825,1.7814496,0,52.985718,0,0,0,
ColliOrientali,44,11,Merlot,1/31/2022 12:00:00 AM,-112.46446,0.47378212,0,53.182945,0,0,0,
ColliOrientali,44,11,Merlot,2/1/2022 12:00:00 AM,-109.78256,2.6818995,0,54.299374,0,0,0,
ColliOrientali,44,11,Merlot,2/2/2022 12:00:00 AM,-107.93291,1.8496552,0,55.069355,0,0,0,
ColliOrientali,44,11,Merlot,2/3/2022 12:00:00 AM,-106.74305,1.1898577,0,55.56467,0,0,0,
ColliOrientali,44,11,Merlot,2/4/2022 12:00:00 AM,-105.51627,1.2267793,0,56.07536,0,0,0,
ColliOrientali,44,11,Merlot,2/5/2022 12:00:00 AM,-104.03001,1.4862698,0,56.694065,0,0,0,
ColliOrientali,44,11,Merlot,2/6/2022 12:00:00 AM,-103.50935,0.5206497,0,56.910805,0,0,0,
ColliOrientali,44,11,Merlot,2/7/2022 12:00:00 AM,-101.65716,1.8521941,0,57.68184,0,0,0,
ColliOrientali,44,11,Merlot,2/8/2022 12:00:00 AM,-99.54429,2.1128688,0,58.561394,0,0,0,
ColliOrientali,44,11,Merlot,2/9/2022 12:00:00 AM,-97.728836,1.8154548,0,59.317135,0,0,0,
ColliOrientali,44,11,Merlot,2/10/2022 12:00:00 AM,-96.33532,1.3935132,0,59.897232,0,0,0,
ColliOrientali,44,11,Merlot,2/11/2022 12:00:00 AM,-94.86316,1.4721594,0,60.51007,0,0,0,
ColliOrientali,44,11,Merlot,2/12/2022 12:00:00 AM,-93.81204,1.0511136,0,60.947628,0,0,0,
ColliOrientali,44,11,Merlot,2/13/2022 12:00:00 AM,-93.33201,0.4800303,0,61.14746,0,0,0,
ColliOrientali,44,11,Merlot,2/14/2022 12:00:00 AM,-93.33201,0,0,61.14746,0,0,0,
ColliOrientali,44,11,Merlot,2/15/2022 12:00:00 AM,-92.791145,0.54086566,0,61.372612,0,0,0,
ColliOrientali,44,11,Merlot,2/16/2022 12:00:00 AM,-91.700294,1.0908507,0,61.826714,0,0,0,
ColliOrientali,44,11,Merlot,2/17/2022 12:00:00 AM,-89.90921,1.7910836,0,62.572315,0,0,0,
ColliOrientali,44,11,Merlot,2/18/2022 12:00:00 AM,-88.43382,1.4753875,0,63.186493,0,0,0,
ColliOrientali,44,11,Merlot,2/19/2022 12:00:00 AM,-86.19777,2.2360501,0,64.117325,0,0,0,
ColliOrientali,44,11,Merlot,2/20/2022 12:00:00 AM,-82.65874,3.539029,0,65.59056,0,0,0,
ColliOrientali,44,11,Merlot,2/21/2022 12:00:00 AM,-79.20267,3.4560695,0,67.02927,0,0,0,
ColliOrientali,44,11,Merlot,2/22/2022 12:00:00 AM,-76.042465,3.1602018,0,68.3448,0,0,0,
ColliOrientali,44,11,Merlot,2/23/2022 12:00:00 AM,-72.87258,3.1698823,0,69.664375,0,0,0,
ColliOrientali,44,11,Merlot,2/24/2022 12:00:00 AM,-70.751366,2.1212177,0,70.5474,0,0,0,
ColliOrientali,44,11,Merlot,2/25/2022 12:00:00 AM,-68.49417,2.2571976,0,71.48703,0,0,0,
ColliOrientali,44,11,Merlot,2/26/2022 12:00:00 AM,-66.9828,1.5113657,0,72.11619,0,0,0,
ColliOrientali,44,11,Merlot,2/27/2022 12:00:00 AM,-66.025246,0.95755535,0,72.5148,0,0,0,
ColliOrientali,44,11,Merlot,2/28/2022 12:00:00 AM,-65.04283,0.9824115,0,72.92377,0,0,0,
ColliOrientali,44,11,Merlot,3/1/2022 12:00:00 AM,-64.119606,0.9232291,0,73.30809,0,0,0,
ColliOrientali,44,11,Merlot,3/2/2022 12:00:00 AM,-62.472744,1.6468621,0,73.99365,0,0,0,
ColliOrientali,44,11,Merlot,3/3/2022 12:00:00 AM,-60.30427,2.1684732,0,74.89635,0,0,0,
ColliOrientali,44,11,Merlot,3/4/2022 12:00:00 AM,-58.561375,1.7428957,0,75.62189,0,0,0,
ColliOrientali,44,11,Merlot,3/5/2022 12:00:00 AM,-57.723854,0.8375199,0,75.970535,0,0,0,
ColliOrientali,44,11,Merlot,3/6/2022 12:00:00 AM,-56.957054,0.7667982,0,76.28974,0,0,0,
ColliOrientali,44,11,Merlot,3/7/2022 12:00:00 AM,-56.023323,0.9337299,0,76.67844,0,0,0,
ColliOrientali,44,11,Merlot,3/8/2022 12:00:00 AM,-54.810467,1.2128576,0,77.18333,0,0,0,
ColliOrientali,44,11,Merlot,3/9/2022 12:00:00 AM,-52.547977,2.2624905,0,78.12517,0,0,0,
ColliOrientali,44,11,Merlot,3/10/2022 12:00:00 AM,-49.504814,3.0431623,0,79.39198,0,0,0,
ColliOrientali,44,11,Merlot,3/11/2022 12:00:00 AM,-48.40016,1.1046532,0,79.85183,0,0,0,
ColliOrientali,44,11,Merlot,3/12/2022 12:00:00 AM,-47.272293,1.1278706,0,80.32134,0,0,0,
ColliOrientali,44,11,Merlot,3/13/2022 12:00:00 AM,-45.91036,1.3619353,0,80.88829,0,0,0,
ColliOrientali,44,11,Merlot,3/14/2022 12:00:00 AM,-43.24089,2.669468,0,81.99955,0,0,0,
ColliOrientali,44,11,Merlot,3/15/2022 12:00:00 AM,-40.55702,2.6838713,0,83.1168,0,0,0,
ColliOrientali,44,11,Merlot,3/16/2022 12:00:00 AM,-36.631416,3.9256024,0,84.75096,0,0,0,
ColliOrientali,44,11,Merlot,3/17/2022 12:00:00 AM,-32.08945,4.541965,0,86.64171,0,0,0,
ColliOrientali,44,11,Merlot,3/18/2022 12:00:00 AM,-27.788162,4.3012877,0,88.43226,0,0,0,
ColliOrientali,44,11,Merlot,3/19/2022 12:00:00 AM,-25.109207,2.678956,0,89.54746,0,0,0,
ColliOrientali,44,11,Merlot,3/20/2022 12:00:00 AM,-22.39529,2.7139177,0,90.677216,0,0,0,
ColliOrientali,44,11,Merlot,3/21/2022 12:00:00 AM,-19.632097,2.7631927,0,91.82749,0,0,0,
