site,latitude,longitude,variety,Date,Tmax,Tmin,RHmax,RHmin,Rad,Prec,ET0,VPD,Wind,LW,ChillState,AntiChillState,ForcingState,DormancyCompletion,CycleCompletion,BBCHCode,BBCHPhase,BBCHRef,TempF,HeatF,ColdF,LightF,AridityF,VPDefF,WindF,DiseaseF,TempFsum,HeatFsum,ColdFsum,LightFsum,AridityFsum,VPDefFsum,WindFsum,DiseaseFsum
ColliOrientali,45.64986,12.44986,Carmenere,02/12/2018,6.52,-0.42000008,91,65,3.898,7.3,0.6029173,0.16089457,3.2060184,24,-129.32512,0.0026746579,0,55.691265,0,0,0,,0,1,0.44267797,0.30011827,0.9583836,1,1,0,0.050999373,82.08333,49.00164,21.280533,56.952774,82.08333,68.71349,0.031223688
ColliOrientali,45.64986,12.44986,Carmenere,02/13/2018,8.67,0.14000034,78,30,5.984,0,1.5245954,0.37111548,1.875,0,-129.00342,0.321696,0,55.801483,0,0,0,,0,1,0.56799805,0.34025007,0.96195626,1,1,0,0.050999373,83.083336,49.44954,21.582323,57.91131,83.083336,69.713486,0.031223688
ColliOrientali,45.64986,12.44986,Carmenere,02/14/2018,9.09,-2.58,65,27,13.014,0,2.884155,0.41071177,3.1712964,0,-128.6764,0.3270087,0,55.913525,0,0,0,,0,1,0.47895706,0.37941352,0.95765454,1,1,0,0.050999373,84.08333,50.013824,21.924206,58.873085,84.08333,70.713486,0.031223688
ColliOrientali,45.64986,12.44986,Carmenere,02/15/2018,9.75,-4.5599995,59,23,12.102,0,3.007096,0.43508205,3.2291667,0,-128.26709,0.4093192,0,56.05376,0,0,0,,1.0587863E-05,1,0.45254898,0.3821058,0.95116657,1,1,0,0.050999813,85.08333,50.491684,22.30373,59.830467,85.08333,71.71349,0.031223688
ColliOrientali,45.64986,12.44986,Carmenere,02/16/2018,9.2,-1.9300001,58,31,10.57,0,2.5765839,0.43988654,3.6111112,0,-127.89637,0.3707219,0,56.180775,0,0,0,,0,1,0.50218385,0.3812939,0.9402016,1,1,0,0.051009953,86.083336,50.946304,22.685802,60.78118,86.083336,72.713486,0.031223688
ColliOrientali,45.64986,12.44986,Carmenere,02/17/2018,8.01,0.7299998,86,37,10.633,1.1,1.9540899,0.30741814,3.4722223,24,-127.701904,0.19446434,0,56.247406,0,0,0,,0,1,0.5766638,0.38523695,0.91755545,1,1,0,0.051009953,87.08333,51.451584,23.06726,61.72044,87.08333,73.713486,0.031223688
ColliOrientali,45.64986,12.44986,Carmenere,02/18/2018,6.97,4.23,87,44,3.432,6.1,0.77813774,0.30782926,4.7453704,24,-127.62653,0.075370975,0,56.273224,0,0,0,,0,1,0.82204545,0.29528284,0.89646226,1,0.6600957,0,0.051009953,88.08333,52.038475,23.44875,62.63711,88.08333,74.699326,0.031223688
ColliOrientali,45.64986,12.44986,Carmenere,02/19/2018,6.77,2.6100001,61,40,5.724,0,1.5316355,0.41989303,6.2847223,0,-127.60298,0.023553189,0,56.281296,0,0,0,,0,1,0.66561836,0.35149303,0.891985,1,0.14160378,0,0.051009953,89.083336,52.854,23.746372,63.533386,89.083336,75.33782,0.031223688
ColliOrientali,45.64986,12.44986,Carmenere,02/20/2018,7.39,1.23,63,37,5.532,0,1.5372119,0.4115867,2.9398148,0,-127.51132,0.09166244,0,56.3127,0,0,0,,0,1,0.58262837,0.35044184,0.8924203,1,1,0,0.051009953,90.08333,53.516163,24.097824,64.42539,90.08333,75.51518,0.031223688
ColliOrientali,45.64986,12.44986,Carmenere,02/21/2018,9.24,2.3400002,55,33,6.733,0,1.9683253,0.51400065,5.509259,0,-126.89656,0.61475974,0,56.523327,0,0,0,,0,1,0.7306312,0.36915186,0.8786925,1,0.3075064,0,0.051009953,91.08333,54.10496,24.449043,65.31724,91.08333,76.48633,0.031223688
ColliOrientali,45.64986,12.44986,Carmenere,02/22/2018,7.7200003,3.3800004,57,39,2.311,7.9000006,1.0734926,0.46932024,6.678241,24,-126.67311,0.2234503,0,56.599884,0,0,0,,0,1,0.7762485,0.24701749,0.8826204,1,0.09553708,0,0.051009953,92.083336,54.837494,24.813107,66.1961,92.083336,76.785,0.031223688
ColliOrientali,45.64986,12.44986,Carmenere,02/23/2018,8.43,3.2700002,84,40,9.103,7.6,1.7155796,0.34124124,8.831018,24,-126.2447,0.4284157,0,56.746666,0,0,0,,0,1,0.7875335,0.39416793,0.9098805,1,0.011097687,0,0.051009953,93.08333,55.614212,25.066256,67.07985,93.08333,76.87702,0.031223688
ColliOrientali,45.64986,12.44986,Carmenere,02/24/2018,10.83,0.72000027,51,41,12.05,0,2.7819276,0.5048966,8.738426,0,-125.24202,1.0026754,0,57.090195,0,0,0,,0.00061907613,1,0.6574841,0.4113032,0.9164009,1,0.012174322,0,0.05103575,94.08333,56.396328,25.46114,67.990005,94.08333,76.88817,0.031223688
ColliOrientali,45.64986,12.44986,Carmenere,02/25/2018,2.83,-3.64,46,10,13.906,0,3.8928974,0.42330104,6.921296,0,-125.24202,0,0,57.090195,0,0,0,,0,1,0.095215276,0.4199396,0.9107619,1,0.07492286,0,0.05162903,95.083336,57.030388,25.872799,68.906166,95.083336,76.902954,0.031223688
ColliOrientali,45.64986,12.44986,Carmenere,02/26/2018,0.23000002,-6.06,44,9,8.223,0,3.1588812,0.3594004,3.9467592,0,-125.24202,0,0,57.090195,0,0,0,,0,1,0.01168502,0.393674,0.9072869,1,1,0,0.05162903,96.083336,57.12212,26.291645,69.81678,96.083336,77.01642,0.031223688
ColliOrientali,45.64986,12.44986,Carmenere,02/27/2018,1.4200001,-5.56,52,11,9.219,0,3.0327892,0.35484782,2.7199075,0,-125.24202,0,0,57.090195,0,0,0,,0,1,0.03173792,0.4029083,0.88965505,1,1,0,0.05162903,97.08333,57.13464,26.685705,70.723335,97.08333,78.01642,0.031223688
ColliOrientali,45.64986,12.44986,Carmenere,02/28/2018,1.7000003,-7.18,54,17,14.42,0,3.6051166,0.31891537,4.5444446,0,-125.24202,0,0,57.090195,0,0,0,,0,1,0.03464459,0.42723408,0.8681111,1,0.8069895,0,0.05162903,98.08333,57.166496,27.089628,71.61209,98.08333,79.00838,0.031223688
ColliOrientali,45.64986,12.44986,Carmenere,03/01/2018,-0.57000005,-4.04,76,39,5.288,2.5,1.3614045,0.21559513,3.460648,24,-125.24202,0,0,57.090195,0,0,0,,0,1,0.00779087,0.35995924,0.8734848,1,1,0,0.05162903,99.083336,57.200024,27.514057,72.48042,99.083336,79.82342,0.031223688
ColliOrientali,45.64986,12.44986,Carmenere,03/02/2018,1.7,-1.1099999,92,58,4.25,4.2,0.73893017,0.15253943,4.3634257,24,-125.24202,0,0,57.090195,0,0,0,,0,1,0.06959582,0.3359754,0.89280486,1,0.96712667,0,0.05162903,100.08333,57.21039,27.873018,73.35471,100.08333,80.822044,0.031223688
ColliOrientali,45.64986,12.44986,Carmenere,03/03/2018,6.16,-0.69000006,91,68,3.305,5.2,0.5035984,0.14704269,3.8541667,24,-125.24202,0,0,57.090195,0,0,0,,0,1,0.40857795,0.3037632,0.91265154,1,1,0,0.05162903,101.08333,57.29411,28.207651,74.248344,101.08333,81.79054,0.031223688
ColliOrientali,45.64986,12.44986,Carmenere,03/04/2018,7.01,0.07000017,80,44,15.45,0,2.5992737,0.29080394,5.810185,0,-125.20844,0.033576917,0,57.1017,0,0,0,,0,1,0.49375328,0.4357192,0.9190902,1,0.22759557,0,0.05162903,102.083336,57.706234,28.51691,75.16127,102.083336,82.758354,0.031223688
ColliOrientali,45.64986,12.44986,Carmenere,03/05/2018,6.97,1.1500001,76,55,8.329,10.6,1.4772644,0.27814126,7.766204,24,-125.17296,0.035483927,0,57.113857,0,0,0,,0,1,0.5562151,0.40504837,0.921223,1,0.032186635,0,0.05162903,103.08333,58.202587,28.951351,76.080444,103.08333,82.977806,0.031223688
ColliOrientali,45.64986,12.44986,Carmenere,03/06/2018,8.52,3.1900003,87,72,3.845,2.5,0.55129606,0.18666232,5.8333335,24,-124.72194,0.45101622,0,57.268383,0,0,0,,0,1,0.78309715,0.3265611,0.9280247,1,0.22238758,0,0.05162903,104.08333,58.768257,29.35313,77.00195,104.08333,83.017914,0.031223688
ColliOrientali,45.64986,12.44986,Carmenere,03/07/2018,13.29,3.2200003,95,73,5.199,4,0.75999635,0.16449425,2.488426,24,-122.31484,2.4070935,0,58.09309,0,0,0,,0.0119748805,1,0.8542343,0.3644565,0.9349957,1,1,0.22907567,0.052127983,105.083336,59.554317,29.68127,77.93027,105.083336,83.27271,0.03162139
ColliOrientali,45.64986,12.44986,Carmenere,03/08/2018,15.34,2.8800006,86,51,16.488,0,2.7635927,0.3480433,2.9861112,0,-119.055275,3.2595642,0,59.20987,0,0,0,,0.036910526,1,0.847123,0.44204843,0.9376485,1,1,0,0.06514186,106.08333,60.408253,30.04896,78.86538,106.08333,84.272705,0.040768508
ColliOrientali,45.64986,12.44986,Carmenere,03/09/2018,15.300001,2.6600003,79,61,12.529,0,2.1392024,0.3420065,3.1944444,0,-115.87059,3.1846886,0,60.30099,0,0,0,,0.035919078,1,0.83318263,0.43266898,0.929481,1,1,0,0.10201107,107.08333,61.254795,30.490618,79.80268,107.08333,85.272705,0.040768508
ColliOrientali,45.64986,12.44986,Carmenere,03/10/2018,12.91,6.51,89,72,4.206,0,0.6353577,0.22941878,2.3148148,0,-112.487915,3.3826766,0,61.45994,0,0,0,,0.011252183,1,0.9821272,0.34116337,0.9142256,1,1,0,0.13690235,108.083336,62.09418,30.919474,80.73153,108.083336,86.27271,0.040768508
ColliOrientali,45.64986,12.44986,Carmenere,03/11/2018,11.23,7.41,94,85,1.356,12.1,0.15966415,0.12122076,4.178241,24,-109.49524,2.9926763,0,62.48528,0,0,0,,0.0021236194,1,0.98972946,0.17961353,0.9240605,1,1,0.10489838,0.14777417,109.08333,63.07663,31.253906,81.646164,109.08333,87.272705,0.040950622
ColliOrientali,45.64986,12.44986,Carmenere,03/12/2018,15.68,7.76,100,77,6.134,4.3,0.9300168,0.14599374,2.476852,24,-104.10256,5.392677,0,64.33289,0,0,0,,0.055763464,1,0.9949455,0.3861262,0.94367343,1,1,1,0.1521328,110.08333,64.066574,31.442123,82.57104,110.08333,88.272705,0.046875387
ColliOrientali,45.64986,12.44986,Carmenere,03/13/2018,15.939999,6.1599994,90,64,8.318,1.4,1.3746135,0.2901361,2.8935184,24,-99.378456,4.724107,0,65.95145,0,0,0,,0.05559741,1,0.980883,0.41294882,0.95162386,1,1,1,0.20788935,111.083336,65.060936,31.829367,83.51504,111.083336,89.27271,0.08854205
ColliOrientali,45.64986,12.44986,Carmenere,03/14/2018,15.73,5.08,87,57,15.834,0,2.5982246,0.3390833,4.1203704,0,-95.22774,4.1507187,0,67.37354,0,0,0,,0.048277907,1,0.9564401,0.44499928,0.9544393,1,1,0,0.26318178,112.08333,66.040794,32.243652,84.466774,112.08333,90.272705,0.12847261
ColliOrientali,45.64986,12.44986,Carmenere,03/15/2018,13.91,5.0699997,87,66,5.086,8,0.83394825,0.27109647,3.5300925,24,-91.97565,3.2520916,0,68.487755,0,0,0,,0.019876216,1,0.9518437,0.36786452,0.9607534,1,1,0.31439793,0.3102763,113.08333,66.99705,32.685436,85.42148,113.08333,91.272705,0.12901844
ColliOrientali,45.64986,12.44986,Carmenere,03/16/2018,15.11,6.8100004,94,84,2.588,7.7,0.38237488,0.14000304,3.9930556,24,-87.34297,4.6326766,0,70.07498,0,0,0,,0.041141506,1,0.98802453,0.27404675,0.9681485,1,1,1,0.33103856,114.083336,67.9504,33.04939,86.38254,114.083336,92.27271,0.14330864
ColliOrientali,45.64986,12.44986,Carmenere,03/17/2018,11.52,6.22,87,58,2.972,6.5,0.5560282,0.3046844,5.601852,24,-84.79921,2.5437632,0,70.94651,0,0,0,,0.0027619156,1,0.9745631,0.2952556,0.9708882,1,0.280312,0.11419255,0.3705809,115.08333,68.93786,33.32432,87.3508,115.08333,93.24272,0.18343744
ColliOrientali,45.64986,12.44986,Carmenere,03/18/2018,9.5,4.83,80,52,8.083,8.8,1.4441749,0.33840886,8.784722,24,-83.72149,1.077717,0,71.31576,0,0,0,,1.4806124E-06,1,0.91595846,0.41437376,0.97163737,1,0.0116235465,0,0.37322783,116.08333,69.90998,33.62454,88.32172,116.08333,93.51183,0.18799722
ColliOrientali,45.64986,12.44986,Carmenere,03/19/2018,7.18,2.31,75,49,9.768,3.9,1.776095,0.32098368,8.344908,24,-83.64684,0.07464652,0,71.34133,0,0,0,,0,1,0.65855676,0.42751202,0.9730741,1,0.018044617,0,0.37322927,117.083336,70.815216,34.039463,89.29341,117.083336,93.52373,0.18799722
ColliOrientali,45.64986,12.44986,Carmenere,03/20/2018,10.21,1.8400002,60,36,16.768,0,3.3897972,0.48453322,6.435185,0,-82.74629,0.9005482,0,71.64987,0,0,0,,0.00013306679,1,0.7154526,0.44923177,0.9706722,1,0.12182313,0,0.3732348,118.08333,71.47614,34.46788,90.26639,118.08333,93.546104,0.18799722
ColliOrientali,45.64986,12.44986,Carmenere,03/21/2018,11.08,0.9300003,46,13,18.262,0,4.59254,0.6581098,4.0972223,0,-81.63358,1.1127062,0,72.031105,0,0,0,,0.0009888922,1,0.6741779,0.45140055,0.9627895,1,1,0,0.37340355,119.08333,72.18988,34.9172,91.23673,119.08333,93.70451,0.18799722
ColliOrientali,45.64986,12.44986,Carmenere,03/22/2018,11.92,0.029999733,53,10,21.326,0,4.9728255,0.63381094,3.6458333,0,-80.318275,1.3153083,0,72.48175,0,0,0,,0.0030309209,1,0.6429113,0.454528,0.953676,1,1,0,0.37447754,120.083336,72.862755,35.368732,92.19914,120.083336,94.70451,0.18799722
ColliOrientali,45.64986,12.44986,Carmenere,03/23/2018,13.37,2.08,65,32,19.747,0,3.9037733,0.53605086,2.5462964,0,-78.12167,2.1966028,0,73.23434,0,0,0,,0.011977776,1,0.7788645,0.45982066,0.9476092,1,1,0,0.37788123,121.08333,73.51133,35.82348,93.152565,121.08333,95.70452,0.18799722
ColliOrientali,45.64986,12.44986,Carmenere,03/24/2018,12.65,1.96,67,27,15.785,0,3.3454177,0.53149134,3.0555556,0,-76.25188,1.8697959,0,73.874954,0,0,0,,0.0068107173,1,0.76275593,0.45893335,0.945594,1,1,0,0.38964376,122.08333,74.28952,36.283264,94.10009,122.08333,96.70452,0.18799722
ColliOrientali,45.64986,12.44986,Carmenere,03/25/2018,13.05,2.5999994,60,28,20.692,0,4.2609363,0.58868617,3.6342592,0,-74.08947,2.1624105,0,74.61583,0,0,0,,0.009729221,1,0.81012136,0.47236028,0.9415251,1,1,0,0.39657605,123.083336,75.05426,36.742756,95.04552,123.083336,97.70451,0.18799722
ColliOrientali,45.64986,12.44986,Carmenere,03/26/2018,15.52,0.5499997,62,29,19.151,0,4.0331445,0.587143,3.0902777,0,-71.26698,2.822488,0,75.582855,0,0,0,,0.036445014,1,0.71674716,0.47476187,0.9265862,1,1,0,0.40741843,124.08333,75.86048,37.215218,95.98642,124.08333,98.70451,0.18799722
ColliOrientali,45.64986,12.44986,Carmenere,03/27/2018,16.78,6.0500007,80,40,10.738,0,2.2011404,0.5205122,2.9513888,0,-66.17572,5.091261,0,77.3272,0,0,0,,0.07448979,1,0.9799596,0.45167717,0.9075223,1,1,0,0.44544864,125.08333,76.588196,37.68902,96.912224,125.08333,99.70452,0.18799722
ColliOrientali,45.64986,12.44986,Carmenere,03/28/2018,16.97,3.9899998,82,38,18.487,0,3.4008346,0.48485118,2.7314816,0,-61.812603,4.363118,0,78.82207,0,0,0,,0.07196226,1,0.9171897,0.4816501,0.89733016,1,1,0,0.5198331,126.083336,77.56554,38.14194,97.81931,126.083336,100.70451,0.18799722
ColliOrientali,45.64986,12.44986,Carmenere,03/29/2018,14.75,9.040001,98,78,2.056,0,0.29729268,0.15914446,2.8587964,11,-56.244926,5.567677,0,80.729645,0,0,0,,0.042225223,1,0.99900764,0.24453782,0.89592993,1,1,0.3902513,0.5905563,127.08333,78.48614,38.613712,98.71658,127.08333,101.70451,0.18867473
ColliOrientali,45.64986,12.44986,Carmenere,03/30/2018,16.77,7.8099995,93,63,8.49,0,1.4222417,0.2980225,2.7083333,5,-50.28225,5.9626765,0,82.772545,0,0,0,,0.082306124,1,0.9953528,0.44184133,0.8851122,1,1,0.26151785,0.63445157,128.08333,79.48499,38.86647,99.61207,128.08333,102.70452,0.20471174
ColliOrientali,45.64986,12.44986,Carmenere,03/31/2018,15.25,7.8500004,91,75,7.246,11.5,1.1227275,0.22502968,2.8777778,24,-45.059574,5.2226768,0,84.56191,0,0,0,,0.04715308,1,0.99522203,0.42895243,0.8773068,1,1,1,0.715293,129.08333,80.48034,39.307774,100.49686,129.08333,103.70451,0.21689038
ColliOrientali,45.64986,12.44986,Carmenere,04/01/2018,18.58,6.3999996,88,55,16.284,0,2.8052914,0.39315116,3.425926,0,-38.896896,6.1626763,0,86.67334,0,0,0,,0.12700038,1,0.9863268,0.4884525,0.86661005,1,1,0,0.76577306,130.08331,81.4752,39.739204,101.37371,130.08331,104.70451,0.25682095
ColliOrientali,45.64986,12.44986,Carmenere,04/02/2018,17.38,4.42,82,32,22.965,0,4.2221794,0.53329337,3.2523148,0,-34.18387,4.713026,0,88.28809,0,0,0,,0.083450064,1,0.9371146,0.50568146,0.813216,1,1,0,0.8909588,131.08333,82.45947,40.228374,102.23809,131.08333,105.70452,0.25682095
ColliOrientali,45.64986,12.44986,Carmenere,04/03/2018,15.959999,8.27,81,43,12.257,0,2.3811607,0.5204347,2.5925925,0,-28.396193,5.7876763,0,90.271034,0,0,0,,0.06440526,1,0.9972282,0.47752726,0.74278575,1,1,0,0.9736154,132.08333,83.399086,40.732883,103.04838,132.08333,106.70451,0.25682095
ColliOrientali,45.64986,12.44986,Carmenere,04/04/2018,16.19,9.690001,94,68,2.802,7.5,0.48961955,0.27164054,3.5416667,24,-21.783516,6.612677,0,92.53664,0,0,0,,0.07901228,1,1,0.2984736,0.7714064,1,1,1,1.0386293,133.08331,84.39643,41.20295,103.79234,133.08331,107.70451,0.25855705
ColliOrientali,45.64986,12.44986,Carmenere,04/05/2018,19.34,9.42,96,66,11.678,3.4,1.969877,0.29023772,2.835648,24,-13.730839,8.052677,0,95.29561,0,0,0,,0.17829242,1,1,0.47825798,0.8312087,1,1,1,1.1217782,134.08333,85.39644,41.508915,104.56625,134.08333,108.70452,0.3002237
ColliOrientali,45.64986,12.44986,Carmenere,04/06/2018,20.65,6.91,87,41,23.4,0,4.223219,0.53412586,3.5879629,0,-6.2781625,7.4526763,0,97.84901,0,0,0,,0.20230736,1,0.991508,0.514727,0.8472275,1,1,0,1.3010712,135.08333,86.39608,41.98869,105.398125,135.08333,109.70451,0.34015426
ColliOrientali,45.64986,12.44986,Carmenere,04/07/2018,19.95,6.59,71,34,24.1,0,4.7598987,0.710319,3.8425925,0,0,6.942677,0.34331816,100,0.015734253,0,0,,0.17430617,1,0.9887587,0.5174365,0.8469361,1,1,0,1.5022119,136.08331,87.387474,42.503532,106.24534,136.08331,110.70451,0.34015426
ColliOrientali,45.64986,12.44986,Carmenere,04/08/2018,20.83,6.1499996,64,21,23.47,0,5.1769676,0.87684906,4.0277777,0,0,7.163747,10.722116,100,0.49139404,0,0,,0.2025574,1,0.98447484,0.51799774,0.84265023,0.9957627,1,0,1.6776952,137.08333,88.37606,43.020992,107.0921,137.08315,111.70452,0.34015426
ColliOrientali,45.64986,12.44986,Carmenere,04/09/2018,19.85,8.32,86,37,10.529,0,2.268346,0.58526045,4.7916665,0,0,7.7576766,22.281788,100,1.0211732,5.337614,5,,0.18562624,1,0.9975772,0.47724682,0.842333,1,0.63023245,0,1.8795471,138.08333,89.36108,43.537292,107.934746,138.07907,112.68911,0.34015426
ColliOrientali,45.64986,12.44986,Carmenere,04/10/2018,20.15,8.800001,93,64,8.643,3.7,1.5500847,0.3335915,2.1064816,24,0,8.147676,34.173218,100,1.566157,6.0231023,6,,0.20194863,1,0.9988408,0.4617989,0.857138,1,1,1,2.0658534,139.08331,90.3587,44.013893,108.777695,139.07909,113.334755,0.34189036
ColliOrientali,45.64986,12.44986,Carmenere,04/11/2018,18.09,8.69,91,47,14.324,6.8,2.5925047,0.44922104,2.2453704,24,0,7.062676,45.524055,100,2.0863652,6.6774273,7,,0.12732108,1,0.99870116,0.5001936,0.87894684,1,1,1,2.2646925,140.08333,91.357544,44.47729,109.63574,140.07909,114.33475,0.38355702
ColliOrientali,45.64986,12.44986,Carmenere,04/12/2018,17.32,10.19,92,83,1.868,15,0.31305814,0.19316427,3.1597223,24,0,7.4276757,57.500412,100,2.635241,7.3678107,7,,0.11676747,1,1,0.23449728,0.9088992,1,1,1,2.3915737,141.08333,92.3563,44.96642,110.51593,141.07907,115.33475,0.4252237
ColliOrientali,45.64986,12.44986,Carmenere,04/13/2018,20.84,8.16,93,46,19.626,0,3.5061069,0.46526045,3.2291667,3,0,8.172676,69.143875,100,3.1688604,8.02163,8,,0.22155531,1,0.99728835,0.51748455,0.9197603,1,1,0.21751472,2.5127075,142.08331,93.35618,45.212704,111.425285,142.07909,116.334755,0.46553186
ColliOrientali,45.64986,12.44986,Carmenere,04/14/2018,22.05,7.4599996,85,40,25.011,0,4.617449,0.59626055,3.6921296,0,0,8.427675,80.535965,100,3.6909592,8.385809,8,,0.2609647,1,0.99524844,0.5267578,0.90853703,1,1,0,2.7359047,143.08333,94.35339,45.730576,112.344574,143.07909,117.33475,0.47421736
ColliOrientali,45.64986,12.44986,Carmenere,04/15/2018,22.36,10.32,88,40,9.08,0,2.0695448,0.62938243,5.3009257,0,0,10.012676,93.434875,100,4.282116,8.798157,9,,0.3129958,1,1,0.47204676,0.886871,1,0.37873223,0,2.9990373,144.08333,95.34884,46.25505,113.25221,144.07907,118.30886,0.47421736
ColliOrientali,45.64986,12.44986,Carmenere,04/16/2018,24.67,11.030001,86,50,15.167,0,3.0677633,0.62410116,3.3449075,0,0,11.522676,106.5763,100,4.8843865,9.218258,9,,0.41935554,1,1,0.5089185,0.86677235,1,1,0,3.3164647,145.08331,96.34884,46.72863,114.138245,145.07909,118.71348,0.47421736
ColliOrientali,45.64986,12.44986,Carmenere,04/17/2018,25.14,11.77,79,39,12.999,0,3.0155907,0.84053797,2.6620371,0,0,12.127676,119.92754,100,5.496273,9.645065,10,,0.4540882,1,1,0.5012079,0.8619808,0.9966192,1,0,3.7372677,146.08333,97.34883,47.23723,115.00482,146.07893,119.713486,0.47421736
ColliOrientali,45.64986,12.44986,Carmenere,04/18/2018,26.190002,10.320001,69,27,26.34,0,5.7801104,1.071076,3.3796296,0,0,11.927677,132.62575,100,6.0782313,10.050997,10,,0.4544439,1,1,0.5309429,0.85124356,0.98069507,1,0,4.191371,147.08333,98.34883,47.73968,115.86635,147.07489,120.71348,0.47421736
ColliOrientali,45.64986,12.44986,Carmenere,04/19/2018,27.12,9.789999,63,25,26.092,0,5.9948277,1.1873248,3.2523148,0,0,12.127676,144.96385,100,6.6436863,10.445417,10,,0.4679437,1,1,0.53126746,0.813566,0.9563149,1,0,4.646377,148.08331,99.34884,48.270634,116.71603,148.05457,121.71348,0.47421736
ColliOrientali,45.64986,12.44986,Carmenere,04/20/2018,28.73,10.220001,57,27,26.105,0,6.2386875,1.3376988,3.7152777,0,0,13.147676,157.0903,100,7.199441,10.833072,11,,0.501171,1,1,0.53179544,0.76010656,0.8887789,1,0,5.1157055,149.08333,100.34883,48.801926,117.527374,149.00807,122.713486,0.47421736
ColliOrientali,45.64986,12.44986,Carmenere,04/21/2018,26.21,11.099999,68,28,26.146,0,5.769013,1.1000881,3.136574,0,0,12.327675,170.06711,100,7.794167,11.24791,11,,0.47208312,1,1,0.532309,0.72806114,0.9787194,1,0,5.6156645,150.08333,101.34883,49.33374,118.28614,149.9006,123.71348,0.47421736
ColliOrientali,45.64986,12.44986,Carmenere,04/22/2018,25.74,10.61,71,36,25.933,0,5.437588,0.9561201,3.148148,0,0,11.847675,182.93745,100,8.384015,11.659345,12,,0.44689035,1,1,0.53256744,0.71209973,0.9923925,1,0,6.0866976,151.08331,102.34884,49.866062,119.013535,150.87988,124.71348,0.47421736
ColliOrientali,45.64986,12.44986,Carmenere,04/23/2018,26.24,12.74,74,29,25.904,0,5.6002226,1.0645591,2.9976852,0,0,13.162676,196.40137,100,9.001065,12.089754,12,,0.51639235,1,1,0.5329575,0.6972994,0.98238647,1,0,6.5364842,152.08333,103.34883,50.398647,119.72502,151.87186,125.713486,0.47421736
ColliOrientali,45.64986,12.44986,Carmenere,04/24/2018,26.37,14.460001,73,40,24.572,0,5.2284403,1.0224999,3.4027777,0,0,14.087677,210.20786,100,9.633816,12.531116,13,,0.5766733,1,1,0.53215456,0.68094957,0.9901906,1,0,7.0553885,153.08333,104.34883,50.931572,120.42162,152.85457,126.71348,0.47421736
ColliOrientali,45.64986,12.44986,Carmenere,04/25/2018,26.99,12.99,77,45,23.053,0,4.7904224,0.8908148,3.0324075,0,0,13.662676,223.57454,100,10.24641,12.958417,13,,0.54352266,1,1,0.5309852,0.646117,0.99555016,1,0,7.6306806,154.08331,105.34884,51.463676,121.10112,153.84499,127.71348,0.47421736
ColliOrientali,45.64986,12.44986,Carmenere,04/26/2018,25.97,14.140001,76,42,23.068,0,4.8338866,0.9380632,3.4953704,0,0,13.727676,237.40805,100,10.880399,13.400641,13,,0.55367,1,1,0.53139544,0.5686089,0.99397385,1,0,8.174625,155.08333,106.34883,51.99468,121.74401,154.84045,128.71349,0.47421736
ColliOrientali,45.64986,12.44986,Carmenere,04/27/2018,25.37,13.76,69,39,26.94,0,5.6506157,1.0328722,5.740741,0,0,13.237677,251.27219,100,11.515792,13.843845,14,,0.5211394,1,1,0.5351004,0.30045113,0.9903771,0.24396248,0,8.72694,156.08333,107.34883,52.526226,122.30145,155.83427,129.68198,0.47421736
ColliOrientali,45.64986,12.44986,Carmenere,04/28/2018,26.849998,12.319999,77,33,24.529,0,5.2353773,0.99010223,3.5879629,0,0,13.257675,264.5014,100,12.122087,14.266752,14,,0.52056503,1,1,0.53351855,0,0.98793834,1,0,9.248055,157.08331,108.34884,53.061264,122.589386,156.82455,129.95743,0.47421736
ColliOrientali,45.64986,12.44986,Carmenere,04/29/2018,26.52,14.170001,78,39,26.194,0,5.4035606,0.95939875,3.113426,0,0,14.017677,278.22244,100,12.75092,14.705382,15,,0.57045794,1,1,0.53650445,0,0.9918568,1,0,9.7706995,158.08333,109.34883,53.594906,122.589386,157.81265,130.95744,0.47421736
ColliOrientali,45.64986,12.44986,Carmenere,04/30/2018,24.01,13.120001,84,38,19.873,0,4.079925,0.79543567,3.6,0,0,12.237677,292.09695,100,13.386789,15.520429,16,,0.44943267,1,1,0.5334659,0,0.99697304,1,0,10.336114,159.08333,110.34883,54.131283,122.589386,158.80473,131.95744,0.47421736
ColliOrientali,45.64986,12.44986,Carmenere,05/01/2018,21.92,11.280001,82,40,13.932,3.3000002,2.9523666,0.7074059,2.9166667,24,0,10.272676,305.3828,100,13.995679,17.004711,17,,0.31336772,1,1,0.5203467,0.085129656,1,1,1,10.779877,160.08331,111.34884,54.664204,122.59293,159.80183,132.95743,0.4759535
ColliOrientali,45.64986,12.44986,Carmenere,05/02/2018,24.89,12.41,87,40,21.229,4.8,4.251123,0.740381,4.398148,24,0,12.322676,318.9634,100,14.618078,18.521917,19,,0.46235442,1,1,0.5433377,0.23604731,0.9977929,0.9341221,1,11.099452,161.08333,112.34883,55.18551,122.68436,160.80173,133.9547,0.51762015
ColliOrientali,45.64986,12.44986,Carmenere,05/03/2018,26.630001,14.090001,81,31,23.787,9.4,5.116869,1.0037957,4.513889,24,0,14.032677,332.64432,100,15.245072,20.050325,20,,0.57055527,1,1,0.5510677,0.3990305,0.9843397,0.8320282,1,11.566316,162.08333,113.34883,55.729168,122.92719,161.79897,134.88457,0.55928683
